📺综合,#genre#
宁夏卫视,http://nas.hssvm.com:8888/udp/225.1.1.56:5002
宁夏卫视,http://183.66.15.138:4070/rtp/235.254.198.45:1456
宁夏卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.8:11111
宁夏卫视,http://49.79.3.119:8890/rtp/239.49.1.237:6000
宁夏卫视,http://123.157.31.182:7912/rtp/233.50.201.57:5140
青海卫视,http://114.95.156.205:4022/rtp/239.45.1.230:5140
青海卫视,http://tvpull.careryun.com/tv/qhws.m3u8
青海卫视,http://112.255.69.58:6666/rtp/239.253.254.195:8000
青海卫视,http://114.252.236.205:8000/rtp/239.3.1.44:8184
青海卫视,http://114.240.224.31:3000/rtp/239.3.1.44:8184
青海卫视,http://nas.hssvm.com:8888/udp/225.1.1.54:5002
青海卫视,http://183.66.15.138:4070/rtp/235.254.198.43:1448
青海卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.127:11111
青海卫视,http://49.79.3.119:8890/rtp/239.49.1.53:6000
青海卫视,http://123.157.31.182:7912/rtp/233.50.201.65:5140
山东卫视,http://114.95.156.205:4022/rtp/239.45.3.238:5140
山东卫视,http://tvpull.careryun.com/tv/hbws.m3u8
山东卫视,http://112.255.69.58:6666/rtp/239.253.254.78:8000
山东卫视,http://114.252.236.205:8000/rtp/239.3.1.209:8052
山东卫视,http://114.240.224.31:3000/rtp/239.3.1.209:8052
山东卫视,http://111.175.30.248:8848/rtp/239.69.1.69:10054
山东卫视,http://nas.hssvm.com:8888/udp/225.1.1.148:5002
山东卫视,http://183.66.15.138:4070/rtp/235.254.198.69:1552
山东卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.50:11111
山东卫视,http://49.79.3.119:8890/rtp/239.49.8.146:6000
山西卫视,http://114.95.156.205:4022/rtp/239.45.1.229:5140
山西卫视,http://114.252.236.205:8000/rtp/239.3.1.42:8172
山西卫视,http://114.240.224.31:3000/rtp/239.3.1.42:8172
山西卫视,http://nas.hssvm.com:8888/udp/225.1.1.50:5002
山西卫视,http://183.66.15.138:4070/rtp/235.254.198.41:1440
山西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.150:11111
山西卫视,http://49.79.3.119:8890/rtp/239.49.1.51:6000
山西卫视,http://123.157.31.182:7912/rtp/233.50.201.51:5140
陕西卫视,http://114.95.156.205:4022/rtp/239.45.1.232:5140
陕西卫视,http://114.252.236.205:8000/rtp/239.3.1.41:8140
陕西卫视,http://114.240.224.31:3000/rtp/239.3.1.41:8140
陕西卫视,http://nas.hssvm.com:8888/udp/225.1.1.41:5002
陕西卫视,http://183.66.15.138:4070/rtp/235.254.198.40:1436
陕西卫视,http://49.79.3.119:8890/rtp/239.49.1.248:6000
陕西卫视,http://123.157.31.182:7912/rtp/233.50.201.59:5140
四川卫视,http://114.95.156.205:4022/rtp/239.45.1.83:5140
四川卫视,http://112.255.69.58:6666/rtp/239.253.254.180:8000
四川卫视,http://114.252.236.205:8000/rtp/239.3.1.29:8288
四川卫视,http://114.240.224.31:3000/rtp/239.3.1.29:8288
四川卫视,http://111.175.30.248:8848/rtp/239.69.1.169:10650
四川卫视,http://nas.hssvm.com:8888/udp/225.1.1.123:5002
四川卫视,http://183.66.15.138:4070/rtp/235.254.198.28:1388
四川卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.71:11111
四川卫视,http://49.79.3.119:8890/rtp/239.49.8.184:6000
四川卫视,http://123.157.31.182:7912/rtp/233.50.201.139:5140
深圳卫视,http://114.95.156.205:4022/rtp/239.45.3.231:5140
深圳卫视,http://tvpull.careryun.com/tv/cn_szws.m3u8
深圳卫视,http://112.255.69.58:6666/rtp/239.253.254.91:8000
深圳卫视,http://114.252.236.205:8000/rtp/239.3.1.134:8020
深圳卫视,http://114.240.224.31:3000/rtp/239.3.1.134:8020
深圳卫视,http://111.175.30.248:8848/rtp/239.254.96.137:8896
深圳卫视,http://kms.erfiy.com:8884/udp/225.0.4.202:7980
深圳卫视,http://nas.hssvm.com:8888/udp/225.1.1.117:5002
深圳卫视,http://183.66.15.138:4070/rtp/235.254.198.71:1560
深圳卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.39:11111
三沙卫视,http://114.95.156.205:4022/rtp/239.45.1.82:5140
三沙卫视,http://114.252.236.205:8000/rtp/239.3.1.155:4120
三沙卫视,http://114.240.224.31:3000/rtp/239.3.1.155:4120
三沙卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.148:11111
天津卫视,http://114.95.156.205:4022/rtp/239.45.1.124:5140
天津卫视,http://tvpull.careryun.com/tv/cn_tjws.m3u8
天津卫视,http://112.255.69.58:6666/rtp/239.253.254.89:8000
天津卫视,http://114.252.236.205:8000/rtp/239.3.1.141:1234
天津卫视,http://114.240.224.31:3000/rtp/239.3.1.141:1234
天津卫视,http://111.175.30.248:8848/rtp/239.69.1.68:10048
天津卫视,http://nas.hssvm.com:8888/udp/225.1.1.111:5002
天津卫视,http://183.66.15.138:4070/rtp/235.254.198.22:1364
天津卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.61:11111
天津卫视,http://49.79.3.119:8890/rtp/239.49.8.148:6000
西藏卫视,http://114.95.156.205:4022/rtp/239.45.1.231:5140
西藏卫视,http://114.252.236.205:8000/rtp/239.3.1.47:8164
西藏卫视,http://114.240.224.31:3000/rtp/239.3.1.47:8164
西藏卫视,http://nas.hssvm.com:8888/udp/225.1.1.51:5002
西藏卫视,http://183.66.15.138:4070/rtp/235.254.198.46:1460
西藏卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.125:11111
西藏卫视,http://49.79.3.119:8890/rtp/239.49.1.139:6000
西藏卫视,http://123.157.31.182:7912/rtp/233.50.201.70:5140
新疆卫视,http://114.95.156.205:4022/rtp/239.45.1.116:5140
新疆卫视,http://tvpull.careryun.com/tv/cn_xjws.m3u8
新疆卫视,http://114.252.236.205:8000/rtp/239.3.1.48:8160
新疆卫视,http://114.240.224.31:3000/rtp/239.3.1.48:8160
新疆卫视,http://nas.hssvm.com:8888/udp/225.1.1.35:5002
新疆卫视,http://183.66.15.138:4070/rtp/235.254.198.47:1464
新疆卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.14:11111
新疆卫视,http://49.79.3.119:8890/rtp/239.49.1.239:6000
云南卫视,http://114.95.156.205:4022/rtp/239.45.0.4:5140
云南卫视,http://112.255.69.58:6666/rtp/239.253.254.196:8000
云南卫视,http://114.252.236.205:8000/rtp/239.3.1.26:8108
云南卫视,http://114.240.224.31:3000/rtp/239.3.1.26:8108
云南卫视,http://nas.hssvm.com:8888/udp/225.1.1.61:5002
云南卫视,http://183.66.15.138:4070/rtp/235.254.198.25:1376
云南卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.21:11111
云南卫视,http://49.79.3.119:8890/rtp/239.49.1.235:6000
云南卫视,http://123.157.31.182:7912/rtp/233.50.201.46:5140
云南卫视,http://14.112.86.85:4022/rtp/239.253.43.100:5146

🎬电影频道,#genre#
CHC家庭影院,http://112.255.69.58:6666/rtp/239.253.254.152:8000
CHC家庭影院,http://111.175.30.248:8848/rtp/239.69.1.243:11100
CHC家庭影院,http://eastscreen.tv/ooooo.php?id=chcjt
CHC家庭影院,http://nas.hssvm.com:8888/udp/225.1.1.213:5002
CHC家庭影院,http://qjrhc.jydjd.top:2911/udp/224.1.100.149:11111
CHC动作电影,http://112.255.69.58:6666/rtp/239.253.254.153:8000
CHC动作电影,http://111.175.30.248:8848/rtp/239.69.1.242:11094
CHC动作电影,http://eastscreen.tv/ooooo.php?id=chcdz
CHC动作电影,http://nas.hssvm.com:8888/udp/225.1.1.215:5002
CHC动作电影,http://qjrhc.jydjd.top:2911/udp/224.1.100.132:11111
CHC高清电影,http://112.255.69.58:6666/rtp/239.253.254.154:8000
CHC高清电影,http://111.175.30.248:8848/rtp/239.69.1.241:11088
淘剧场,http://114.252.236.205:8000/rtp/239.3.1.95:8001
淘剧场,http://114.240.224.31:3000/rtp/239.3.1.95:8001
淘娱乐,http://114.252.236.205:8000/rtp/239.3.1.100:8001
淘娱乐,http://114.240.224.31:3000/rtp/239.3.1.100:8001
淘电影,http://114.252.236.205:8000/rtp/239.3.1.250:8001
淘电影,http://114.240.224.31:3000/rtp/239.3.1.250:8001
经典电影,http://114.252.236.205:8000/rtp/239.3.1.195:9024
经典电影,http://114.240.224.31:3000/rtp/239.3.1.195:9024
经典电影,http://183.66.15.138:4070/rtp/235.254.198.114:1732
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40

🪁动画频道,#genre#
少儿动画,http://114.252.236.205:8000/rtp/239.3.1.199:9000
少儿动画,http://114.240.224.31:3000/rtp/239.3.1.199:9000
少儿动画,http://183.66.15.138:4070/rtp/235.254.198.116:1740
卡酷动画,http://183.66.15.138:4070/rtp/235.254.198.49:1472
动漫秀场,http://114.95.156.205:4022/rtp/239.45.3.134:5140
动漫秀场,http://112.255.69.58:6666/rtp/239.253.254.115:8000
动漫秀场,http://nas.hssvm.com:8888/udp/225.1.1.134:5002
动漫秀场,http://49.79.3.119:8890/rtp/239.49.1.171:6000
动漫秀场,http://123.157.31.182:7912/rtp/233.50.201.184:5140
动漫秀场,http://60.2.190.206:4000/rtp/239.253.93.225:6403
新动漫,http://nas.hssvm.com:8888/udp/225.1.1.216:5002
新动漫,http://60.2.190.206:4000/rtp/239.253.93.217:6395
青春动漫,http://49.79.3.119:8890/rtp/239.49.1.212:6000
宝宝动画,http://49.79.3.119:8890/rtp/239.49.1.213:6000
优漫卡通,http://qjrhc.jydjd.top:2911/udp/224.1.100.119:11111
优漫卡通,http://60.2.190.206:4000/rtp/239.253.93.204:6382
金鹰卡通,http://114.95.156.205:4022/rtp/239.45.3.118:5140
金鹰卡通,http://112.255.69.58:6666/rtp/239.253.254.117:8000
金鹰卡通,http://114.252.236.205:8000/rtp/239.3.1.51:9252
金鹰卡通,http://114.240.224.31:3000/rtp/239.3.1.51:9252
金鹰卡通,http://111.175.30.248:8848/rtp/239.69.1.248:11130
金鹰卡通,http://nas.hssvm.com:8888/udp/225.1.2.236:5002
金鹰卡通,http://183.66.15.138:4070/rtp/235.254.198.50:1476
金鹰卡通,http://qjrhc.jydjd.top:2911/udp/224.1.100.113:11111
金鹰卡通,http://49.79.3.119:8890/rtp/239.49.9.23:6000
金鹰卡通,http://123.157.31.182:7912/rtp/233.50.201.73:5140
炫动卡通,http://nas.hssvm.com:8888/udp/225.1.1.62:5002
浙江少儿,http://123.157.31.182:7912/rtp/233.50.201.138:5140
河北少儿科教,http://60.2.190.206:4000/rtp/239.253.92.174:6004

🏛经典剧场,#genre#

🕘️更新时间,#genre#
2025-01-28 17:41:20,http://114.95.156.205:4022/rtp/239.45.3.145:5140
